tpu_code,active_ingredient,strength,form,amount_numerator,amount_numerator_unit,amount_denominator_unit,name,manufacturer_name
947471,follitropin beta,300 iu/0.36 mL,solution for injection,0.36,mL,cartridge,PUREGON,"N.V. ORGANON, NETHERLANDS"
950619,dibasic sodium phosphate + macrogol 4000 + potassium chloride + sodium bicarbonate + sodium chloride,568 mg + 5.9 g + 74 mg + 168 mg + 146 mg,powder for oral solution,68.56,g,sachet,PEG WITH ELECTROLYTE,โรงพยาบาลมหาราชนครราชสีมา
699280,lipids,,emulsion for infusion,500,mL,bottle,INTRALIPID-20,"FRESENIUS KABI NORGE AS, NORWAY"
747788,dextrose + potassium chloride + sodium chloride + sodium citrate dihydrate,1.8 g/2.519 g + 134 mg/2.519 g + 342 mg/2.519 g + 243 mg/2.519 g,powder for oral solution,2.519,g,sachet,FASCINO O.R.S.,ห้างขายยาตราเจ็ดดาว
748830,calcium pantothenate + cyanocobalamin + nicotinamide + pyridoxine hydrochloride + riboflavin + thiamine mononitrate,5 mg + 1 mcg + 50 mg + 1 mg + 5 mg + 10 mg,coated tablet,,,tablet,PATAR-COM,พาตาร์แลบ
941797,chlorhexidine + sodium nitrate,200 mg/100 mL + 500 mg/100 mL,gargle/mouthwash,450,mL,bottle,SMW อดบุหรี่,โรงพยาบาลพุทธชินราช พิษณุโลก
942168,potassium chloride,1 meq/1 mL,oral solution,240,mL,bottle,KCL,โรงพยาบาลพุทธชินราช พิษณุโลก
954650,ossein-hydroxyapatite compound,800 mg,film-coated tablet,,,tablet,OSSIUM 800,โปลิฟาร์ม
876063,sodium fluoride,50 g/100 mL,gargle/mouthwash,480,mL,bottle,SODIUM FLUORIDE,โรงพยาบาลคณะทันตแพทย์ศาสตร์ ม.สงขลานครินทร์
878345,irinotecan hydrochloride trihydrate,100 mg/5 mL,concentrate for solution for infusion,5,mL,vial,IRINOLL,"VENUS REMEDIES, INDIA"
879575,guaifenesin,2 g/100 mL,oral solution,60,mL,bottle,ROBITUSSIN,โรงพยาบาลสมุทรสาคร
950439,ammonium carbonate + senega tincture,800 mg/100 mL + 6.66 mL/100 mL,oral liquid,240,mL,bottle,M.AMMON CARB ET.SENEGAE,โรงพยาบาลมหาราชนครราชสีมา
1124288,betamethasone valerate + coal tar,100 mg/100 g + 5 g/100 g,cream,100,g,jar,L.C.D. IN BETA,โรงพยาบาลแม่สอด
1124917,coal tar,5 g/100 g,cream,30,g,jar,LIQ. CARBONIS DETERGENT,โรงพยาบาลศรีนครินทร์
749256,purified duck embryo rabies vaccine,2.5 iu/1 mL,solution for injection,1,mL,vial,LYSSAVAC N,"CADILA HEALTHCARE, INDIA"
774030,chloral hydrate,5 g/100 mL,syrup,250,mL,bottle,CHLORAL HYDRATE,โรงพยาบาลศิริราช
774011,chloral hydrate,5 g/100 mL,syrup,60,mL,bottle,CHLORAL HYDRATE,โรงพยาบาลศิริราช
721733,lactobacillus acidophilus agent,75 mg,granules for oral solution,,,sachet,ANTIBIO TROPICAL,"HAN WHA PHARMA, KOREA"
721952,leuprorelin acetate,7.5 mg,powder and solvent for prolonged-release suspension for injection,,,prefilled syr,ELIGARD,"TOLMAR, U.S.A."
722729,racecadotril,30 mg,powder for oral solution,,,sachet,HIDRASEC PAEDIATRIC,"LABORATOIRES SOPHARTEX, FRANCE"
755674,flupentixol decanoate,100 mg/1 mL,solution for injection,1,mL,ampoule,FLUANXOL DEPOT,"H. LUNDBECK, DENMARK"
699267,lipids,,emulsion for infusion,100,mL,bottle,INTRALIPID-20,"FRESENIUS KABI NORGE AS, NORWAY"
699279,lipids,,emulsion for infusion,250,mL,bottle,INTRALIPID-20,"FRESENIUS KABI NORGE AS, NORWAY"
701602,urea,20 g/100 g,cream,500,g,jar,UREA CREAM,โรงพยาบาลศิริราช
702938,benzyl benzoate,25 g/100 mL,cutaneous emulsion,60,mL,bottle,BENZYL BENZOATE LOTION,โรงพยาบาลศิริราช
922822,betamethasone dipropionate + iodine + potassium iodide,5 g/100 mL + 10 g/100 mL,oral solution,15,mL,bottle,LUGOL'S SOLUTION,โรงพยาบาลศูนย์ตรัง
922805,betamethasone dipropionate + iodine + potassium iodide,5 g/100 mL + 10 g/100 mL,oral solution,60,mL,bottle,LUGOL'S SOLUTION,โรงพยาบาลศูนย์ตรัง
925041,salicylic acid,40 g/100 g,cream,100,g,bottle,SALICYLIC ACID 40% CRM,โรงพยาบาลบุรีรัมย์
925025,salicylic acid,40 g/100 g,cream,10,g,bottle,SALICYLIC ACID 40% CRM,โรงพยาบาลบุรีรัมย์
1142230,zidovudine,100 mg,"capsule, hard",,,capsule,ANTIVIR,องค์การเภสัชกรรม (ปทุมธานี)
1149944,minerals + multivitamins,,"capsule, soft",,,capsule,VITA-M,พาตาร์แลบ
913810,cinnarizine,25 mg,tablet,,,tablet,STURON (WHITE),เมดิซีน โปรดักส์
913899,diclofenac sodium,50 mg,gastro-resistant tablet,,,tablet,VEENAC 50 (VIOLET),เมดิซีน โปรดักส์
947266,fexofenadine hydrochloride,180 mg,film-coated tablet,,,tablet,TELFAST,"PT. AVENTIS PHARMA, INDONESIA"
947561,follitropin beta,100 iu/0.5 mL,solution for injection,0.5,mL,vial,PUREGON,"N.V. ORGANON, NETHERLANDS"
1123155,sodium chloride,900 mg/100 mL,solution for injection/infusion,50,mL,bag,SODIUM CHLORIDE INJECTION,ไทยนครพัฒนา
941502,aluminium acetate,54.5 mL/100 mL,cutaneous solution,1,L,bottle,BUROW'S SOLUTION,โรงพยาบาลพุทธชินราช พิษณุโลก
954613,diquafosol sodium,3 g/100 mL,"eye drops, solution",5,mL,bottle,DIQUAS,"SANTEN PHARMACEUTICAL, JAPAN"
959845,eugenol + menthol + methyl salicylate,1.5 g/100 g + 5.6 g/100 g + 12 g/100 g,cream,25,g,tube,HEAT,เยนเนอร์ราลดรั๊กส์เฮ้าส์
760708,calcium carbonate + colecalciferol,1.5 g + 2 mg,film-coated tablet,,,tablet,OSKEPT,ยูเมด้า
765986,selenium sulfide,2.5 g/100 mL,shampoo,120,mL,bottle,SELLON,ยูนีซัน
766006,selenium sulfide,2.5 g/100 mL,shampoo,40,mL,bottle,SELLON,ยูนีซัน
766355,temozolomide,100 mg,"capsule, hard",,,capsule,ZOLOTEM-100,"INTAS PHARMACEUTICALS, INDIA"
1105030,mycophenolic acid,180 mg,gastro-resistant tablet,,,tablet,MYFORTIC,"NOVARTIS PHARMA PRODUKTIONS, GERMANY"
1112279,alfacalcidol,1 mcg,"capsule, soft",,,capsule,ALCIDOL 1,แมคโครฟาร์
1114722,cross-linked hyaluronic acid + lidocaine hydrochloride,12 mg/1 mL + 3 mg/1 mL,gel for injection,1,mL,prefilled syr,JUVEDERM VOLITE,"ALLERGAN, FRANCE"
950833,salicylic acid + triamcinolone acetonide,20 g/100 g + 100 mg/100 g,ointment,30,g,tube,S.A. 20% + T.A. 0.1% OINTMENT,โรงพยาบาลมหาราชนครราชสีมา
673257,hepatitis B virus vaccine,10 mcg/0.5 mL,suspension for injection,0.5,mL,vial,HEPATITIS B VACCINE,"SERUM INSTITUTE, INDIA"
813352,hepatitis B virus vaccine,10 mcg/0.5 mL,suspension for injection,0.5,mL,vial,EUVAX B,"LG LIFE SCIENCES, KOREA"
1125551,terbutaline sulfate,2.5 mg,tablet,,,tablet,BUTALIN,ยูโทเปี้ยน
1125598,terbutaline sulfate,500 mcg/1 mL,solution for injection,1,mL,ampoule,BUTALIN,ยูโทเปี้ยน
1130392,zoledronic acid,4 mg/100 mL,solution for infusion,100,mL,vial,ZOMETA,"FRESENIUS KABI, AUSTRIA"
803107,carboplatin,150 mg/15 mL,concentrate for solution for infusion,15,mL,vial,CARBOSIN,"PHARMACHEMIE, NETHERLANDS"
694451,candesartan cilexetil,16 mg,tablet,,,tablet,TODESAAR 16,ที.โอ. เคมีคอลส์ (1979) (กรุงเทพฯ)
699673,amino acids,600 mg,film-coated tablet,,,tablet,KETOSTERIL,"FRESENIUS KABI NORGE AS, NORWAY"
718223,cefoxitin,500 mg,powder for solution for injection,,,vial,ZEFIN,มิลลิเมด
948743,triamcinolone acetonide,20 mg/100 g,cream,1,kg,jar,TA 0.02% CREAM,โรงพยาบาลพุทธชินราช พิษณุโลก
950206,borax + glycerol,12 g/100 g + 88 g/100 g,oromucosal solution,60,mL,bottle,GLYCERINE BORAX 12%,โรงพยาบาลมหาราชนครราชสีมา
950155,borax + glycerol,12 g/100 g + 88 g/100 g,oromucosal solution,30,mL,bottle,GLYCERINE BORAX 12%,โรงพยาบาลมหาราชนครราชสีมา
950867,salicylic acid + triamcinolone acetonide,3 g/100 g + 100 mg/100 g,cream,30,g,tube,S.A. 3% + T.A. 0.1% CREAM,โรงพยาบาลมหาราชนครราชสีมา
952244,carboplatin,150 mg/15 mL,concentrate for solution for infusion,15,mL,vial,WOMASTIN,"KHANDELWAL LABORATORIES, INDIA"
1144070,fexofenadine hydrochloride,60 mg,film-coated tablet,,,tablet,MEDIFAST 60,สหแพทย์เภสัช
1153790,ethambutol hydrochloride,250 mg/5 mL,oral suspension,60,mL,bottle,ETHAMBUTOL,โรงพยาบาลแม่สอด
718898,butamirate,50 mg,prolonged-release tablet,,,tablet,SINECOD SR,"NOVARTIS, BANGLADESH"
914099,cetirizine hydrochloride,10 mg,film-coated tablet,,,tablet,ZERMED (EGG),เมดิซีน โปรดักส์
917172,fentanyl,100 mcg/2 mL,solution for injection,2,mL,ampoule,FENTANYL KERN PHARMA,"KERN PHARMA, S.L., SPAIN"
950418,ammonium carbonate + senega tincture,800 mg/100 mL + 6.66 mL/100 mL,oral liquid,60,mL,bottle,M.AMMON CARB ET.SENEGAE,โรงพยาบาลมหาราชนครราชสีมา
947981,oxycodone,40 mg,prolonged-release tablet,,,tablet,OXYCONTIN,"PURDUE PHARMACEUTICALS, U.S.A."
949977,calcium hypochlorite,500 mg/100 mL,cutaneous solution,500,mL,bottle,DAKIN S 0.5% SOLUTION,โรงพยาบาลมหาราชนครราชสีมา
951276,triamcinolone acetonide,20 mg/100 mL,cutaneous solution,60,mL,bottle,TRIAMCINOLONE 0.02% SCALP LOTION,โรงพยาบาลมหาราชนครราชสีมา
953353,olopatadine,100 mg/100 mL,"eye drops, solution",5,mL,bottle,OLOPA-MAC,"MICRO LABS, INDIA"
955021,ascorbic acid,50 mg,tablet,,,tablet,ASCORBIC ACID,อินแพคฟาร์มา
955218,furosemide,40 mg,tablet,,,tablet,FUROZIDE,อินแพคฟาร์มา
745308,acetylcysteine,200 mg/5 g,granules for oral solution,5,g,sachet,INMUCIL,โมเดิร์น ฟาร์มา
769528,lidocaine hydrochloride,10 g/100 mL,oromucosal solution,50,mL,bottle,XYLOCAINE SPRAY,"ASTRAZENECA, SWEDEN"
771268,chlorhexidine,2 g/100 mL,oromucosal solution,300,mL,bottle,CHLORHEXIDINE,โรงพยาบาลศิริราช
774736,dibasic sodium phosphate,13.6 g/15 mL,oral solution,1,L,bottle,ACIDIC PHOSPHATE,โรงพยาบาลศิริราช
774715,dibasic sodium phosphate,13.6 g/15 mL,oral solution,60,mL,bottle,ACIDIC PHOSPHATE,โรงพยาบาลศิริราช
774421,sodium thiosulfate,250 mg/1 mL,solution for injection,100,mL,vial,SODIUM THIOSULFATE INJECTION,โรงพยาบาลศิริราช
661112,tacrolimus,100 mg/100 g,ointment,10,g,tube,PROTOPIC,"ASTELLAS TOYAMA, JAPAN"
664617,budesonide,200 mcg/1 dose,inhalation powder,200,dose,inhalation,GIONA EASYHALER,"ORION CORPORATION, FINLAND"
668070,insulin human,100 iu/1 mL,solution for injection,3,mL,cartridge,INSUMAN RAPID,"SANOFI-AVENTIS, GERMANY"
670054,phentermine resinate,30 mg,"capsule, hard",,,capsule,DUROMINE,"DOUGLAS MANUFACTURING, NEW ZEALAND"
959911,daclatasvir,30 mg,film-coated tablet,,,tablet,DAKLINZA,"BRISTOL-MYERS SQUIBB, U.S.A."
966369,alcohol + amyl acetate + castor oil + saccharin,0.45 mL/15 mL + 37 mg/15 mL + 14.507 mL/15 mL + 6 mg/15 mL,oral solution,30,mL,bottle,น้ำมันละหุ่งหวาน,วิทยาศรม (สาขา 2)
762524,alcohol + amyl acetate + castor oil + saccharin,0.45 mL/15 mL + 37 mg/15 mL + 14.507 mL/15 mL + 6 mg/15 mL,oral solution,15,mL,bottle,น้ำมันละหุ่งหวาน,วิทยาศรม (สาขา 2)
960238,anise oil + menthol + salol,19.8 mcL/15 mL + 39.6 mg/15 mL + 300 mg/15 mL,oral suspension,15,mL,sachet,ยาธาตุน้ำขาวไทยนคร,ไทยนครพัฒนา
1136210,efavirenz + emtricitabine + tenofovir disoproxil fumarate,600 mg + 200 mg + 300 mg,film-coated tablet,,,tablet,TRUSTIVA,"HETERO LABS, INDIA"
1143804,cocaine hydrochloride,10 g/100 mL,solution for injection,2,mL,vial,COCAIN 10% SOLUTION,โรงพยาบาลมหาราชนครราชสีมา
747987,amoxicillin + clavulanic acid,200 mg/5 mL + 28 mg/5 mL,powder for oral suspension,70,mL,bottle,SACLAV 228,ห้างขายยาตราเจ็ดดาว
774840,isosulfan blue,1 g/100 mL,solution for injection,5,mL,vial,ISOSULFAN BLUE,โรงพยาบาลศิริราช
757547,chlorhexidine gluconate,120 mg/100 mL,gargle/mouthwash,180,mL,bottle,B-MOUTH WASH,สหแพทย์เภสัช
759964,human serum albumin,20 g/100 mL,solution for infusion,50,mL,vial,ZENALB,"BIO PRODUCTS LABORATORY, U.K."
764066,fluticasone + fluticasone propionate + salmeterol,50 mcg/1 dose + 25 mcg/1 dose,"pressurised inhalation, suspension",120,dose,actuation,SERETIDE EVOHALER,"GLAXO WELLCOME PRODUCTION, FRANCE"
720283,cefditoren pivoxil,100 mg,granules for oral solution,100,mg,sachet,MEIACT FINE GRANULES,"MEIJI SEIKA PHARMA, JAPAN"
722327,nicotine,35 mg,transdermal patch,,,patch,NICOTINELL TTS 20,"LTS LOHMANN THERAPIE-SYSTEME, GERMANY"
726339,indometacin,25 mg,"capsule, hard",,,capsule,INDOMED,โรงงานเภสัชกรรมเกร๊ทเตอร์ฟาร์ม่า
726478,mefenamic acid,250 mg,"capsule, hard",,,capsule,MEFENAN,โรงงานเภสัชกรรมเกร๊ทเตอร์ฟาร์ม่า
727438,amylocaine hydrochloride + bacitracin + neomycin,500 mcg + 100 iu + 2.5 mg,lozenge,,,lozenge,MYBACIN LOZENGES LEMON,โรงงานเภสัชกรรมเกร๊ทเตอร์ฟาร์ม่า
727515,amylocaine hydrochloride + bacitracin + neomycin,500 mcg + 100 iu + 2.5 mg,lozenge,,,lozenge,THRODY LOZENGES ORANGE,โรงงานเภสัชกรรมเกร๊ทเตอร์ฟาร์ม่า
728264,miconazole nitrate,2 g/100 g,cream,450,g,jar,MYSOCORT,โรงงานเภสัชกรรมเกร๊ทเตอร์ฟาร์ม่า
728255,miconazole nitrate,2 g/100 g,cream,15,g,tube,MYSOCORT,โรงงานเภสัชกรรมเกร๊ทเตอร์ฟาร์ม่า
728240,miconazole nitrate,2 g/100 g,cream,5,g,tube,MYSOCORT,โรงงานเภสัชกรรมเกร๊ทเตอร์ฟาร์ม่า
1124177,ethyl alcohol + glycerol,70 mL/100 mL + 1 mL/100 mL,cutaneous solution,500,mL,bottle,GLYCERIN IN ALCOHOL,โรงพยาบาลแม่สอด
902279,cocaine + cocaine hydrochloride,4 g/100 mL,"nasal drops, solution",10,mL,bottle,COCAINE 4%,โรงพยาบาลสรรพสิทธิประสงค์
907327,perampanel,6 mg,film-coated tablet,,,tablet,FYCOMPA,"EISAI, U.K."
728293,neomycin sulfate + prednisolone,500 mg/100 g + 500 mg/100 g,cream,15,g,tube,MYSOLONE-N,โรงงานเภสัชกรรมเกร๊ทเตอร์ฟาร์ม่า
952387,quetiapine,50 mg,prolonged-release tablet,,,tablet,SQURO 50,"INTAS PHARMACEUTICALS, INDIA"
953780,minoxidil,5 g/100 mL,cutaneous solution,60,mL,bottle,HAIRMAZZ 5,ที.เอส. โพลีโปรดักส์
870236,nadroparin calcium,2850 iu/0.3 mL,solution for injection,0.3,mL,prefilled syr,FRAXIPARINE,"GLAXO WELLCOME PRODUCTION, FRANCE"
896096,ammonium carbonate + ipecacuanha + senega tincture,400 mg/100 mL + 25 mg/100 mL + 3.33 mL/100 mL,oral solution,60,mL,bottle,AMMON. CARB ET SENEGAE + SYRUP (1/2),โรงพยาบาลศิริราช
914010,paracetamol,500 mg,tablet,,,tablet,XEBRAMOL (WHITE),เมดิซีน โปรดักส์
918793,dithranol,2 g/100 g,ointment,30,g,jar,ANTHRALIN 2% OINTMENT,สถาบันโรคผิวหนัง
918819,dithranol,2 g/100 g,ointment,150,g,jar,ANTHRALIN 2% OINTMENT,สถาบันโรคผิวหนัง
947820,docetaxel,80 mg/4 mL,concentrate for solution for infusion,4,mL,vial,DAXOTEL,"FRESENIUS KABI ONCOLOGY, INDIA"
886690,brompheniramine maleate,2 mg/5 mL,syrup,60,mL,bottle,BROMPHEN,ที.แมน. ฟาร์มา
944729,artesunate + mefloquine,25 mg + 55 mg,film-coated tablet,,,tablet,ARTESUNATE AND MEFLOQUINE HYDROCHLORIDE,"CIPLA, INDIA"
948095,carbidopa + levodopa,5 mg/1 mL + 20 mg/1 mL,intestinal gel,100,mL,bag,DUODOPA,"FRESENIUS KABI NORGE AS, NORWAY"
951085,chloroxylenol + sodium chloride,90 mg/100 mL + 850 mg/100 mL,gargle/mouthwash,500,mL,bottle,SPECIAL MOUTH WASH,โรงพยาบาลมหาราชนครราชสีมา
957491,paracetamol,120 mg/5 mL,oral suspension,60,mL,bottle,SARA (BLACKCURRANT),ไทยนครพัฒนา
557623,dextrose,5 g/100 mL,solution for infusion,1,L,bag,DEXTROSE 5% IN DISTILLED WATER,เอ.เอ็น.บี. ลาบอราตอรี่
908912,aluminium hydroxide + magnesium hydroxide + magnesium trisilicate,250 mg + 150 mg + 100 mg,tablet,,,tablet,NEW GEL-D,เบสซี่แอรอน
913490,bisacodyl,5 mg,coated tablet,,,tablet,BISACOD (PINK),เมดิซีน โปรดักส์
869300,cyanocobalamin + pyridoxine hydrochloride + thiamine,50 mcg + 5 mg + 100 mg,tablet,,,tablet,3 B,แอตแลนติค
948715,sorbitol,70 g/100 mL,oral solution,240,mL,bottle,SORBITOL 70%,โรงพยาบาลพุทธชินราช พิษณุโลก
949833,cetyl alcohol + mineral oil + stearyl alcohol + white petrolatum,970 mg/100 g + 17.39 mL/100 g + 2.9 g/100 g + 9.66 g/100 g,cream,30,g,tube,COLD CREAM,โรงพยาบาลมหาราชนครราชสีมา
695195,diclofenac sodium,25 mg,gastro-resistant tablet,,,tablet,DIFENAC,ที.พี. ดรัก แลบบอราทอรี่ส์ (พระราม 2)
952302,coal tar,20 g/100 mL,cutaneous solution,450,mL,bottle,COAL TAR SOLUTION B.P. 1980,ศรีจันทร์สหโอสถ
954199,amlodipine + candesartan cilexetil,5 mg + 8 mg,tablet,,,tablet,UNISIA,"TAKEDA PHARMACEUTICAL, JAPAN"
963290,calcium chloride dihydrate + potassium chloride + sodium acetate trihydrate + sodium chloride,20 mg/100 mL + 30 mg/100 mL + 380 mg/100 mL + 600 mg/100 mL,solution for infusion,500,mL,bag,R-CETATE,เยเนอรัล ฮอสปิตัล โปรดัคส์ (มหาชน)
799860,calcium chloride dihydrate + potassium chloride + sodium acetate trihydrate + sodium chloride,20 mg/100 mL + 30 mg/100 mL + 380 mg/100 mL + 600 mg/100 mL,solution for infusion,1,L,bottle,R-CETATE,เยเนอรัล ฮอสปิตัล โปรดัคส์ (มหาชน)
799887,calcium chloride dihydrate + potassium chloride + sodium acetate trihydrate + sodium chloride,20 mg/100 mL + 30 mg/100 mL + 380 mg/100 mL + 600 mg/100 mL,solution for infusion,500,mL,bottle,R-CETATE,เยเนอรัล ฮอสปิตัล โปรดัคส์ (มหาชน)
963300,calcium chloride dihydrate + potassium chloride + sodium acetate trihydrate + sodium chloride,20 mg/100 mL + 30 mg/100 mL + 380 mg/100 mL + 600 mg/100 mL,solution for infusion,1,L,bag,R-CETATE,เยเนอรัล ฮอสปิตัล โปรดัคส์ (มหาชน)
966250,nicardipine hydrochloride,10 mg/10 mL,solution for injection,10,mL,ampoule,NIDEPINE,มิลลิเมด
875334,allergen extract mixed vespid,300 mcg/1 mL,solution for injection,10,mL,vial,ALLERGEN EXTRACT (MIXED VESPID VENOM PROTEIN),"ALK-ABELLO, DENMARK"
879445,chlorphenamine maleate,2 mg/5 mL,syrup,60,mL,bottle,CPM SYRUP,โรงพยาบาลสมุทรสาคร
880815,folinic acid,300 mg/30 mL,solution for injection,30,mL,vial,CALCIUMFOLINAT-EBEWE,"EBEWE PHARMA, AUSTRIA"
926017,sodium nitrate,500 mg/100 mL,gargle/mouthwash,240,mL,bottle,SODIUM NITRATE MOUTH,โรงพยาบาลศูนย์ตรัง
930752,ephedrine hydrochloride,250 mg/100 mL,"nasal drops, solution",15,mL,bottle,EPHEDRINE 0.25%,โรงพยาบาลชลบุรี
936622,betamethasone dipropionate + iodine + potassium iodide,5 g/100 mL + 10 g/100 mL,oral solution,120,mL,bottle,LUGOL'S SOLUTION,โรงพยาบาลสมุทรสาคร
946006,ammonium chloride + diphenhydramine hydrochloride,125 mg/5 mL + 12.5 mg/5 mL,syrup,120,mL,bottle,BENADYL SYRUP,โรงพยาบาลมหาราชนครราชสีมา
1127897,betamethasone dipropionate + iodine + potassium iodide,5 g/100 mL + 10 g/100 mL,oral solution,60,mL,bottle,LUGOL'S SOLUTION,โรงพยาบาลเชียงรายประชานุเคราะห์
1128168,ibuprofen,400 mg,"capsule, soft",,,capsule,SOLUFEN 400,"GELTEC, INDIA"
966437,propranolol hydrochloride,200 mg/100 mL,syrup,30,mL,bottle,PROPRANOLOL SYR (H/F/C/S),โรงพยาบาลสุรินทร์
1148277,esomeprazole,40 mg,powder for solution for injection/infusion,,,vial,ESOMEPRAZOLE SODIUM,"MYLAN LABORATORIES, INDIA"
1152093,dicloxacillin,250 mg,"capsule, hard",,,capsule,DICLOXPAC 250,แมคโครฟาร์
1145618,nicotinamide,250 mg,tablet,,,tablet,VITAMIN B3,ฟาร์มา ซัพพลาย
1146705,methadone hydrochloride,10 mg/30 mL,syrup,30,mL,bottle,METHADONE,โรงพยาบาลแม่สอด
722992,rotigotine,8 mg,transdermal patch,,,patch,NEUPRO,"LTS LOHMANN THERAPIE-SYSTEME, GERMANY"
723867,"varicella zoster, live attenuated",1350 pfu,powder and solvent for solution for injection,,,vial,VARIVAX,"MERCK, U.S.A."
724337,octocog alfa,250 iu,powder for solution for injection,,,vial,DRIED FACTOR VIII,"BIO PRODUCTS LABORATORY, U.S.A."
724448,octocog alfa,250 iu,powder for solution for injection,,,vial,FANHDI,"INSTITUTO GRIFOLS, SPAIN"
724794,octocog alfa,250 iu,powder for solution for injection,,,vial,HAEMOCTIN SDH,"BIOTEST PHARMA, GERMANY"
1155473,paracetamol,500 mg,tablet,,,tablet,PARMAX,แมคโครฟาร์
1164225,epoetin beta,3000 iu/0.3 mL,solution for injection,30,mL,prefilled syr,RECORMON,"F. HOFFMANN-LA ROCHE, SWITZERLAND"
1165699,metronidazole,500 mg/100 mL,solution for infusion,100,mL,bag,CLEARAZOLE,เอเบิ้ล เมดิคอล
699026,essential phospholipids,175 mg,"capsule, soft",,,capsule,ESSENTIALE,"A. NATTERMANN, GERMANY"
715489,cyanocobalamin + pyridoxine + thiamine,1 mg + 250 mg + 250 mg,film-coated tablet,,,tablet,CYRIAMINE FORTE,ฟาร์มาสันต์แล็บบอราตอรี่ส์
721854,leuprorelin acetate,22.5 mg,powder and solvent for prolonged-release suspension for injection,,,prefilled syr,ELIGARD,"TOLMAR, U.S.A."
557647,dextrose,5 g/100 mL,solution for infusion,500,mL,bag,DEXTROSE 5% IN DISTILLED WATER,เอ.เอ็น.บี. ลาบอราตอรี่
1006033,dextrose,5 g/100 mL,solution for infusion,250,mL,bag,DEXTROSE 5% IN DISTILLED WATER,เอ.เอ็น.บี. ลาบอราตอรี่
1156591,d-alpha tocopheryl acetate + polyethylene glycol 40 + sorbitol,50 iu/100 mL + 2 mL/100 mL + 14 mL/100 mL,oral emulsion,30,mL,bottle,VITAMIN E,โรงพยาบาลแม่สอด
725816,octocog alfa + von willebrand factor,500 iu + 1300 iu,powder for solution for infusion,,,vial,OPTIVATE,"BIO PRODUCTS LABORATORY, U.K."
729419,bromhexine hydrochloride,8 mg/5 mL,oral liquid,60,mL,bottle,OHEXINE,โรงงานเภสัชกรรมเกร๊ทเตอร์ฟาร์ม่า
955596,dextromethorphan hydrobromide + guaifenesin + terpin hydrate,15 mg + 100 mg + 130 mg,tablet,,,tablet,TERRACOL-A,อินแพคฟาร์มา
1159606,recombinant hepatitis B virus vaccine,10 mcg/0.5 mL,suspension for injection,0.5,mL,vial,HEBERBIOVAC HB,"CENTRO DE INGENIERIA GENETICA Y BIOTECNOLOGIA, CUBA"
879095,zinc oxide,25 g/100 g,cutaneous paste,450,g,jar,ZINC PASTE,โรงพยาบาลสมุทรสาคร
881565,irbesartan,300 mg,film-coated tablet,,,tablet,IRBESARTAN GPO,องค์การเภสัชกรรม
954989,erythromycin,125 mg/5 mL,powder for oral suspension,60,mL,bottle,ERYTHROMYCIN,อินแพคฟาร์มา
957979,chloroxylenol,7.44 g/100 mL,gargle/mouthwash,60,mL,bottle,SMW. CONC,โรงพยาบาลสุราษฎร์ธานี
958522,dexamethasone sodium phosphate + tobramycin,100 mg/100 mL + 300 mg/100 mL,"eye drops, solution",5,mL,bottle,OCUTOB-D,"CENTAUR PHARMACEUTICALS, INDIA"
961325,ceftazidime,1 g,powder for solution for injection,,,vial,NECZID,"NECTAR LIFESCIENCES, INDIA"
1137744,risedronate sodium,150 mg,film-coated tablet,,,tablet,ACTONEL ONCE-A-MONTH,"BALKANPHARMA-DUPNITSA AD, BULGARIA"
1140650,rifampicin,300 mg,"capsule, hard",,,capsule,RIFAMPICIN,องค์การเภสัชกรรม (ปทุมธานี)
764819,histidine + isoleucine + leucine + lysine hydrochloride + methionine + phenylalanine + threonine + tryptophan + valine,216.2 mg/2.5 g + 203.9 mg/2.5 g + 320.3 mg/2.5 g + 291 mg/2.5 g + 320.3 mg/2.5 g + 320.3 mg/2.5 g + 145.7 mg/2.5 g + 72.9 mg/2.5 g + 233 mg/2.5 g,granules for oral solution,2.5,g,sachet,AMIYU,"AJINOMOTO PHARMACEUTICALS, JAPAN"
770417,salbutamol,100 mcg/0.05 mL,"inhalation vapour, liquid",10,mL,bottle,BUTO-ASMA,"LABORATORIO ALDO-UNION, SPAIN"
758428,triamcinolone acetonide,100 mg/100 g,cutaneous emulsion,30,g,bottle,TA LOTION,สหแพทย์เภสัช
761750,tetanus immunoglobulin of equine origin,1500 iu/1 mL,solution for injection,1,mL,ampoule,TETANUS ANTITOXIN (EQUINE),องค์การเภสัชกรรม
762737,ferrous sulfate,50 mg/0.6 mL,"oral drops, solution",15,mL,bottle,PEDIRON,ห้างยาไทย
1128390,flavoxate hydrochloride,100 mg,film-coated tablet,,,tablet,FLAVORIN,ที.โอ. เคมีคอลส์ (1979) (ปทุมธานี)
1133654,"diphtheria toxoid + haemophilus influenzae type b vaccine + hepatitis B virus vaccine + pertussis vaccine, whole cell + tetanus toxoid",30 iu/0.5 mL + 10 mcg/0.5 mL + 10 mcg/0.5 mL + 4 iu/0.5 mL + 40 iu/0.5 mL,suspension for injection,5,mL,vial,"DIPHTHERIA, TETANUS, PERTUSSIS, HEPATITIS B AND HAEMOPHILUS INFLUENZAE TYPE B CONJUGATE VACCINE ADSORBED","SERUM INSTITUTE, INDIA"
